source,target,value,sweep_2,sweep_3,sweep_4
Poverty,Plays sports,8.132394e-05,Vocabulary,Cognition (similarities),Cognition (patterns)
Poverty,Cognition (working memory),0.00028332393,Vocabulary,Cognition (similarities),Cognition (patterns)
Poverty,STEM (teacher-rating),0.00014367225,Vocabulary,Cognition (similarities),Cognition (patterns)
Poverty,Art/music (teacher-rating),0.00013369373,Vocabulary,Cognition (similarities),Cognition (patterns)
Poverty,Plays sports,0.00012231008,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,PE (teacher-rating),0.00020139618,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,Cognition (vocabulary),0.00023633718,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,Cognition (working memory),0.00034529835,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,STEM (teacher-rating),0.0004381832,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,English (teacher-rating),0.00026571113,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,Art/music (teacher-rating),0.00015494553,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,School aptitude (teacher-rating),0.00025718898,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,Bullied by others (teacher-rating),7.98104e-05,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,Feelings (happiness),0.00013668317,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,Feelings (fear),8.725353e-05,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,Emotional dysfunction,0.00010404114,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,Hyperactivity/inattention,0.00011128983,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,Peer relationship problems,0.00012454693,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,Prosocial behaviour,9.857028e-05,Vocabulary,Cognition (similarities),Cognition (numbers)
Poverty,Cognition (vocabulary),0.00010355015,Vocabulary,Cognition (similarities),STEM (teacher-rating)
Poverty,Cognition (working memory),0.00013552514,Vocabulary,Cognition (similarities),STEM (teacher-rating)
Poverty,STEM (teacher-rating),0.00026101075,Vocabulary,Cognition (similarities),STEM (teacher-rating)
Poverty,Feelings (laughter),0.00010693589,Vocabulary,Cognition (similarities),STEM (teacher-rating)
Poverty,English (teacher-rating),0.0001342601,Vocabulary,Cognition (similarities),English (teacher-rating)
Poverty,Art/music (teacher-rating),7.619767e-05,Vocabulary,Cognition (similarities),English (teacher-rating)
Poverty,School aptitude (teacher-rating),8.963804e-05,Vocabulary,Cognition (similarities),English (teacher-rating)
Poverty,Art/music (teacher-rating),0.00012716267,Vocabulary,Cognition (similarities),Art/music (teacher-rating)
Poverty,Conduct problems,9.076149e-05,Vocabulary,Cognition (similarities),Conduct problems
Poverty,Hyperactivity/inattention,9.411333e-05,Vocabulary,Cognition (similarities),Hyperactivity/inattention
Poverty,Plays sports,0.00012040304,Vocabulary,Cognition (vocabulary),Digital access
Poverty,PE (teacher-rating),0.00020586507,Vocabulary,Cognition (vocabulary),Digital access
Poverty,STEM (teacher-rating),0.00025895276,Vocabulary,Cognition (vocabulary),Digital access
Poverty,English (teacher-rating),0.00010088255,Vocabulary,Cognition (vocabulary),Digital access
Poverty,Art/music (teacher-rating),0.000509369,Vocabulary,Cognition (vocabulary),Digital access
Poverty,School aptitude (teacher-rating),0.00017394795,Vocabulary,Cognition (vocabulary),Digital access
Poverty,Feelings (happiness),8.1618186e-05,Vocabulary,Cognition (vocabulary),Digital access
Poverty,Feelings (laughter),0.0003138032,Vocabulary,Cognition (vocabulary),Digital access
Poverty,Feelings (sadness),0.00020571846,Vocabulary,Cognition (vocabulary),Digital access
Poverty,Conduct problems,0.00015444067,Vocabulary,Cognition (vocabulary),Digital access
Poverty,Prosocial behaviour,0.0001099432,Vocabulary,Cognition (vocabulary),Digital access
Poverty,Plays sports,0.0005081691,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,PE (teacher-rating),0.0010392616,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,Cognition (vocabulary),0.00019796733,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,Cognition (working memory),8.03079e-05,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,Art/music (teacher-rating),8.9839414e-05,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,School aptitude (teacher-rating),7.733268e-05,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,Bullied by others (teacher-rating),0.00031687558,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,Feelings (happiness),0.00010349766,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,Feelings (laughter),0.000315788,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,Feelings (anger),0.00011644402,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,Feelings (worrying),0.000135745,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,Feelings (fear),0.00015025199,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,Emotional dysfunction,9.9270714e-05,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,Conduct problems,0.00010466587,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,Peer relationship problems,0.00032189855,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Poverty,Plays sports,0.0003322446,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,PE (teacher-rating),0.0008642221,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Cognition (vocabulary),0.0009992869,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,STEM (teacher-rating),0.0029866206,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,English (teacher-rating),0.0043836385,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Art/music (teacher-rating),0.0017070463,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,School aptitude (teacher-rating),0.002944718,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Bullies others (teacher-rating),0.00033716968,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Bullied by others (teacher-rating),0.00025500462,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Feelings (laughter),0.0011925554,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Feelings (anger),0.00025013322,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Feelings (worrying),0.00018450002,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Feelings (sadness),0.00060762046,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Feelings (fear),0.00025504004,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Emotional dysfunction,0.00014007042,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Conduct problems,0.0003673614,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Hyperactivity/inattention,0.0005199787,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Peer relationship problems,0.00014223282,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Prosocial behaviour,0.0002770554,Vocabulary,Cognition (vocabulary),Cognition (reading)
Poverty,Plays sports,0.00017128461,Vocabulary,Cognition (vocabulary),Cognition (patterns)
Poverty,Cognition (vocabulary),0.00014302855,Vocabulary,Cognition (vocabulary),Cognition (patterns)
Poverty,Cognition (working memory),0.0005967373,Vocabulary,Cognition (vocabulary),Cognition (patterns)
Poverty,STEM (teacher-rating),0.0003026027,Vocabulary,Cognition (vocabulary),Cognition (patterns)
Poverty,English (teacher-rating),0.00015683006,Vocabulary,Cognition (vocabulary),Cognition (patterns)
Poverty,Art/music (teacher-rating),0.00028158593,Vocabulary,Cognition (vocabulary),Cognition (patterns)
Poverty,School aptitude (teacher-rating),0.00015166764,Vocabulary,Cognition (vocabulary),Cognition (patterns)
Poverty,Feelings (sadness),9.9339566e-05,Vocabulary,Cognition (vocabulary),Cognition (patterns)
Poverty,Conduct problems,8.199968e-05,Vocabulary,Cognition (vocabulary),Cognition (patterns)
Poverty,Plays sports,0.0006258679,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,PE (teacher-rating),0.0010305562,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Cognition (vocabulary),0.0012093512,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Cognition (working memory),0.001766912,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,STEM (teacher-rating),0.0022422092,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,English (teacher-rating),0.0013596596,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Art/music (teacher-rating),0.00079286547,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,School aptitude (teacher-rating),0.0013160511,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Bullies others (teacher-rating),0.00033785283,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Bullied by others (teacher-rating),0.00040839452,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Feelings (happiness),0.0006994158,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Feelings (laughter),0.00017243373,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Feelings (anger),8.528185e-05,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Feelings (worrying),0.00023090019,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Feelings (sadness),0.0002738383,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Feelings (fear),0.00044648146,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Emotional dysfunction,0.0005323846,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Conduct problems,0.00014154849,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Hyperactivity/inattention,0.00056947663,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Peer relationship problems,0.000637314,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Prosocial behaviour,0.00050438993,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Poverty,Plays sports,0.00029426726,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,Cognition (vocabulary),0.0010205047,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,Cognition (working memory),0.0013356239,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,STEM (teacher-rating),0.0025723064,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,English (teacher-rating),0.00068718207,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,Art/music (teacher-rating),0.00015749718,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,School aptitude (teacher-rating),0.0006757624,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,Feelings (happiness),0.00034043033,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,Feelings (laughter),0.0010538719,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,Feelings (anger),0.00044887318,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,Feelings (worrying),0.0003165663,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,Feelings (sadness),0.00013188696,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,Emotional dysfunction,0.00062258536,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,Conduct problems,0.0003619479,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,Hyperactivity/inattention,0.00045052927,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,Peer relationship problems,0.00024017887,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,Prosocial behaviour,0.00012995282,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Poverty,PE (teacher-rating),0.00017457097,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,STEM (teacher-rating),0.00076220906,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,English (teacher-rating),0.0023050983,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,Art/music (teacher-rating),0.0013082302,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,School aptitude (teacher-rating),0.0015389865,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,Bullied by others (teacher-rating),8.717909e-05,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,Feelings (happiness),0.00046743342,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,Feelings (laughter),0.00025894798,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,Feelings (anger),0.00015416954,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,Feelings (worrying),0.00046452388,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,Feelings (sadness),0.00025783092,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,Feelings (fear),0.00015877558,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,Conduct problems,0.00040319425,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,Hyperactivity/inattention,0.00024702237,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,Peer relationship problems,0.00060001167,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,Prosocial behaviour,0.00020452692,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Poverty,PE (teacher-rating),0.00010204043,Vocabulary,Cognition (vocabulary),Art/music (teacher-rating)
Poverty,Cognition (vocabulary),0.00013307178,Vocabulary,Cognition (vocabulary),Art/music (teacher-rating)
Poverty,STEM (teacher-rating),0.0001310918,Vocabulary,Cognition (vocabulary),Art/music (teacher-rating)
Poverty,English (teacher-rating),8.9068744e-05,Vocabulary,Cognition (vocabulary),Art/music (teacher-rating)
Poverty,Art/music (teacher-rating),0.0007953752,Vocabulary,Cognition (vocabulary),Art/music (teacher-rating)
Poverty,Bullies others (teacher-rating),0.000112263675,Vocabulary,Cognition (vocabulary),Art/music (teacher-rating)
Poverty,Feelings (anger),7.863597e-05,Vocabulary,Cognition (vocabulary),Art/music (teacher-rating)
Poverty,Feelings (worrying),0.00021076587,Vocabulary,Cognition (vocabulary),Art/music (teacher-rating)
Poverty,Peer relationship problems,8.755428e-05,Vocabulary,Cognition (vocabulary),Art/music (teacher-rating)
Poverty,PE (teacher-rating),0.00015702796,Vocabulary,Cognition (vocabulary),Likes reading (home)
Poverty,STEM (teacher-rating),0.00010267126,Vocabulary,Cognition (vocabulary),Likes reading (home)
Poverty,English (teacher-rating),0.00019062859,Vocabulary,Cognition (vocabulary),Likes reading (home)
Poverty,School aptitude (teacher-rating),0.000118981654,Vocabulary,Cognition (vocabulary),Likes reading (home)
Poverty,Feelings (anger),7.7160024e-05,Vocabulary,Cognition (vocabulary),Likes reading (home)
Poverty,Feelings (fear),0.00014981524,Vocabulary,Cognition (vocabulary),Likes reading (home)
